formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
brit-premium-by-nature-cat-adult-chicken-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Adult Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26882-brit-premium-by-nature-cat-adult-chicken-8kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Adult Chicken 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Adult Chicken 8kg - Gatoskilo.html; pack_sizes_seen=8kg
brit-premium-by-nature-cat-adult-salmon-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Adult Salmon,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26885-brit-premium-by-nature-cat-adult-salmon-8kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Adult Salmon 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Adult Salmon 8kg - Gatoskilo.html; pack_sizes_seen=8kg
brit-premium-by-nature-cat-indoor-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Indoor,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26887-brit-premium-by-nature-cat-indoor-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Indoor 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Indoor 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg
brit-premium-by-nature-cat-kitten-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Kitten,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26878-brit-premium-by-nature-cat-kitten-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Kitten 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Kitten 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg
brit-premium-by-nature-cat-sterilised-chicken-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Sterilised Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26891-brit-premium-by-nature-cat-sterilised-chicken-8kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Chicken 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Chicken 8kg - Gatoskilo.html; pack_sizes_seen=8kg
brit-premium-by-nature-cat-sterilised-lamb-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Sterilised Lamb,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26894-brit-premium-by-nature-cat-sterilised-lamb-8kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Lamb 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Lamb 8kg - Gatoskilo.html; pack_sizes_seen=8kg
brit-premium-by-nature-cat-sterilised-salmon-cat-dry-gr-gatoskilo,Brit,Premium By Nature Cat Sterilised Salmon,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/26897-brit-premium-by-nature-cat-sterilised-salmon-8kg.html,C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Salmon 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Brit Premium By Nature Cat Sterilised Salmon 8kg - Gatoskilo.html; pack_sizes_seen=8kg
calibra-vet-cat-gastrointestinal-and-pancreas-cat-dry-gr-gatoskilo,Calibra,Vet Cat Gastrointestinal & Pancreas,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/19553-calibra-vet-cat-gastrointestinal-pancreas-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Calibra Vet Cat Gastrointestinal & Pancreas 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Calibra Vet Cat Gastrointestinal & Pancreas 2kg - Gatoskilo.html; pack_sizes_seen=2kg
calibra-vet-cat-renal-and-cardiac-cat-dry-gr-gatoskilo,Calibra,Vet Cat Renal & Cardiac,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/19555-calibra-vet-cat-renal-cardiac-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Calibra Vet Cat Renal & Cardiac 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Calibra Vet Cat Renal & Cardiac 2kg - Gatoskilo.html; pack_sizes_seen=2kg
canagan-country-game-for-cats-cat-dry-gr-gatoskilo,Canagan,Country Game For Cats,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/3114-canagan-country-game-for-cats-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Canagan Country Game For Cats 1.5kg - Gatoskilo.html,1.5kg|4kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Canagan Country Game For Cats 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.5kg|4kg; duplicate_local_or_pack_rows_skipped=1
canagan-free-range-turkey-dental-for-cats-cat-dry-gr-gatoskilo,Canagan,Free Range Turkey Dental For Cats,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/9918-canagan-free-range-turkey-dental-for-cats-375gr.html,C:\Users\NIOstb\Desktop\nutrital links\Canagan Free Range Turkey Dental For Cats 375gr - Gatoskilo.html,375gr,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=375gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Canagan Free Range Turkey Dental For Cats 375gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26; declared_moisture_used_for_estimate=true; pack_sizes_seen=375gr
canagan-free-run-chicken-for-cats-cat-dry-gr-gatoskilo,Canagan,Free-Run Chicken For Cats,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/3107-canagan-free-run-chicken-for-cats-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Canagan Free-Run Chicken For Cats 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Canagan Free-Run Chicken For Cats 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.5kg
canagan-light-senior-sterilised-for-cats-cat-dry-gr-gatoskilo,Canagan,Light/Senior/Sterilised for Cats,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/4788-canagan-light-senior-sterilised-for-cats-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Canagan Light_Senior_Sterilised for Cats 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Canagan Light_Senior_Sterilised for Cats 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.5kg
carnilove-adult-cats-duck-and-pheasant-hairball-control-cat-dry-gr-gatoskilo,Carnilove,Adult Cats Duck & Pheasant - Hairball Control,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5032-carnilove-adult-cats-duck-pheasant-6kg-hairball-control.html,C:\Users\NIOstb\Desktop\nutrital links\Carnilove Adult Cats Duck & Pheasant 6kg - Hairball Control - Gatoskilo.html,6kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=6kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Carnilove Adult Cats Duck & Pheasant 6kg - Hairball Control - Gatoskilo.html; pack_sizes_seen=6kg
