source_sheet,source_code,source_description,formula_name,brand,species,format,life_stage,size_class,category_tags,quantity,value,revenue_share_percent,pareto_percent,formula_key_guess,has_eshop_title,has_eshop_detail,review_priority,recommended_action,source_document
ΣΚΥΛΟΣ-ΓΑΤΑ,000203,Doca Σαλάμι Σκύλου με Κουνέλι & Κολοκύθα 800gr,Doca Σαλάμι Σκύλου με Κουνέλι & Κολοκύθα,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-με-κουνελι-κολοκυθα-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,000193,Doca Σαλάμι Σκύλου με Κρέας & Λαχανικά 800gr,Doca Σαλάμι Σκύλου με Κρέας & Λαχανικά,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-με-κρεας-λαχανικα-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,000192,Doca Σαλάμι Σκύλου με Κρέας & Τυρί 800gr,Doca Σαλάμι Σκύλου με Κρέας & Τυρί,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-με-κρεας-τυρι-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,001493,Doca Σαλάμι Σκύλου με Μοσχάρι 800gr,Doca Σαλάμι Σκύλου με Μοσχάρι,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-με-μοσχαρι-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,000194,Doca Σαλάμι Σκύλου με Σολομό & Κοτόπουλο 800gr,Doca Σαλάμι Σκύλου με Σολομό & Κοτόπουλο,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-με-σολομο-κοτοπουλο-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,000201,Doca Σαλάμι Σκύλου με φιλέτο Γαλοπούλας 800gr,Doca Σαλάμι Σκύλου με φιλέτο Γαλοπούλας,Doca,dog,wet,adult,all,PREMIUM;LOW FAT/LIGHT,,,,,doca-doca-σαλαμι-σκυλου-με-φιλετο-γαλοπουλας-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,000195,Doca Σαλάμι Σκύλου Mix Κρεάτων 800gr,Doca Σαλάμι Σκύλου Mix Κρεάτων,Doca,dog,wet,adult,all,PREMIUM;MAINTENANCE,,,,,doca-doca-σαλαμι-σκυλου-mix-κρεατων-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,019670,Dolina Adult Cat Pouch με Κουνέλι 85gr,Dolina Adult Cat Pouch με Κουνέλι,Dolina,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,dolina-dolina-adult-cat-pouch-με-κουνελι-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,019681,Dolina Adult Cat Pouch με Τόνο 85gr,Dolina Adult Cat Pouch με Τόνο,Dolina,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,dolina-dolina-adult-cat-pouch-με-τονο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,019669,Dolina Kitten Pouch Μπακαλιάρος & Σαρδέλα 85gr,Dolina Kitten Pouch Μπακαλιάρος & Σαρδέλα,Dolina,cat,wet,kitten,,PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ,,,,,dolina-dolina-kitten-pouch-μπακαλιαρος-σαρδελα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,020096,Dolina Sterilised Adult Cat Pouch με Βοδινό 85gr,Dolina Sterilised Adult Cat Pouch με Βοδινό,Dolina,cat,wet,adult,,PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dolina-dolina-sterilised-adult-cat-pouch-με-βοδινο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,019671,Dolina Sterilised Adult Cat Pouch με Πάπια 85gr,Dolina Sterilised Adult Cat Pouch με Πάπια,Dolina,cat,wet,adult,,PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dolina-dolina-sterilised-adult-cat-pouch-με-παπια-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010559,"Piper Adult Pouch με Αρνί, Καρότο & Καστανό ρύζι 500gr","Piper Adult Pouch με Αρνί, Καρότο & Καστανό ρύζι",Dolina,dog,wet,adult,all,SUPER PREMIUM;MAINTENANCE,,,,,dolina-piper-adult-pouch-με-αρνι-καροτο-καστανο-ρυζι-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010560,Piper Adult Pouch με καρδιά Κοτόπουλου & Καστανό ρύζι 500gr,Piper Adult Pouch με καρδιά Κοτόπουλου & Καστανό ρύζι,Dolina,dog,wet,adult,all,SUPER PREMIUM;MAINTENANCE,,,,,dolina-piper-adult-pouch-με-καρδια-κοτοπουλου-καστανο-ρυζι-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010557,Piper Adult Pouch με Κυνήγι & Κολοκύθα 500gr,Piper Adult Pouch με Κυνήγι & Κολοκύθα,Dolina,dog,wet,adult,all,SUPER PREMIUM;MAINTENANCE,,,,,dolina-piper-adult-pouch-με-κυνηγι-κολοκυθα-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010558,Piper Adult Pouch με Συκώτι βοδινού & Πατάτα 500gr,Piper Adult Pouch με Συκώτι βοδινού & Πατάτα,Dolina,dog,wet,adult,all,SUPER PREMIUM;MAINTENANCE,,,,,dolina-piper-adult-pouch-με-συκωτι-βοδινου-πατατα-dog-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010505,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Κουνέλι & Συκώτι 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Κουνέλι & Συκώτι,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-κουνελι-συκωτι-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010505,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Κουνέλι & Συκώτι 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Κουνέλι & Συκώτι,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-κουνελι-συκωτι-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010508,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι & Γαλοπούλα 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι & Γαλοπούλα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010508,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι & Γαλοπούλα 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι & Γαλοπούλα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010504,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά & Νεφρά 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά & Νεφρά,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-νεφρα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010504,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά & Νεφρά 100gr,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά & Νεφρά,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-νεφρα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010507,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Πάπια 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Πάπια,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-παπια-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010507,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Πάπια 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Πάπια,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-παπια-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010503,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Συκώτι Πουλερικών 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Συκώτι Πουλερικών,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-συκωτι-πουλερικων-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010503,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Συκώτι Πουλερικών 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Συκώτι Πουλερικών,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-συκωτι-πουλερικων-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010518,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Γαλοπούλα 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Γαλοπούλα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-μοσχαρι-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010518,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Γαλοπούλα 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Γαλοπούλα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-μοσχαρι-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,010506,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πέστροφα 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πέστροφα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-σολομο-πεστροφα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,010506,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πέστροφα 100gr,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πέστροφα,Dr. Clauder's,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-σολομο-πεστροφα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011205,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα 85gr,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα,Hill's,cat,wet,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-kitten-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011205,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα 85gr,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα,Hill's,cat,wet,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-kitten-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011204,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο 85gr,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,Hill's,cat,wet,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-kitten-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011204,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο 85gr,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,Hill's,cat,wet,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-kitten-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011199,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο 85gr,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,Hill's,cat,wet,kitten,,SUPER PREMIUM;STERILITY;LOW FAT/LIGHT;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-sterilised-young-adult-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011199,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο 85gr,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,Hill's,cat,wet,kitten,,SUPER PREMIUM;STERILITY;LOW FAT/LIGHT;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-sterilised-young-adult-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011200,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Σολομό 85gr,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Σολομό,Hill's,cat,wet,kitten,,SUPER PREMIUM;STERILITY;LOW FAT/LIGHT;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-sterilised-young-adult-pouch-κομματακια-σε-σαλτσα-με-σολομο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011200,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Σολομό 85gr,Hill's SP Sterilised Young Adult Pouch Κομματάκια σε Σάλτσα με Σολομό,Hill's,cat,wet,kitten,,SUPER PREMIUM;STERILITY;LOW FAT/LIGHT;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,,,,,hill-s-hill-s-sp-sterilised-young-adult-pouch-κομματακια-σε-σαλτσα-με-σολομο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011300,Kitekat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο Συκώτι & Αρακά 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο Συκώτι & Αρακά,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-συκωτι-αρακα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011300,Kitekat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο Συκώτι & Αρακά 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο Συκώτι & Αρακά,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-συκωτι-αρακα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011301,Kitekat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι Βοδινό & Καρότα 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι Βοδινό & Καρότα,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-βοδινο-καροτα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011301,Kitekat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι Βοδινό & Καρότα 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι Βοδινό & Καρότα,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-βοδινο-καροτα-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011302,Kitekat Pouch Κομματάκια σε Σάλτσα με Σολομό 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Σολομό,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-σολομο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,011302,Kitekat Pouch Κομματάκια σε Σάλτσα με Σολομό 100gr,Kitekat Pouch Κομματάκια σε Σάλτσα με Σολομό,Kitekat,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-σολομο-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΣΚΥΛΟΣ-ΓΑΤΑ,011464,Leonardo Adult Cat Pouch Κομματάκια σε Ζωμό με Αρνί & Κρανμπερις 85gr,Leonardo Adult Cat Pouch Κομματάκια σε Ζωμό με Αρνί & Κρανμπερις,Leonardo,cat,wet,adult,,SUPER PREMIUM;MAINTENANCE,,,,,leonardo-leonardo-adult-cat-pouch-κομματακια-σε-ζωμο-με-αρνι-κρανμπερις-cat-wet-gr-pareto-catalog,yes,yes,low_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
