formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
royal-canin-medium-light-weight-care-dog-dry-gr-gatoskilo,Royal Canin,Medium Light Weight Care,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/12109-royal-canin-medium-light-weight-care-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Light Weight Care 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|omega3_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Light Weight Care 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.7; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-medium-puppy-dog-dry-gr-gatoskilo,Royal Canin,Medium Puppy,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/29518-royal-canin-medium-puppy-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Puppy 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Puppy 3kg - Gatoskilo.html; pack_sizes_seen=3kg
royal-canin-medium-starter-dog-dry-gr-gatoskilo,Royal Canin,Medium Starter,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/4853-royal-canin-medium-starter-4kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Starter 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fiber_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fat_percent|ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_energy_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Starter 4kg - Gatoskilo.html; pack_sizes_seen=4kg
royal-canin-medium-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin,Medium Sterilised Adult,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/12108-royal-canin-medium-sterilised-adult-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Sterilised Adult 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Sterilised Adult 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.6; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-mini-adult-8-dog-dry-gr-gatoskilo,Royal Canin,Mini Adult 8+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4843-royal-canin-mini-adult-8-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult 8+ 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult 8+ 2kg - Gatoskilo.html; pack_sizes_seen=2kg
royal-canin-mini-adult-poultry-dog-dry-gr-gatoskilo,Royal Canin,Mini Adult Poultry,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/26488-royal-canin-mini-adult-poultry-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult Poultry 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult Poultry 2kg - Gatoskilo.html; pack_sizes_seen=2kg
royal-canin-mini-adult-sterilised-dog-dry-gr-gatoskilo,Royal Canin,Mini Adult Sterilised,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/9415-royal-canin-mini-adult-sterilised-1kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult Sterilised 1kg - Gatoskilo.html,1kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Adult Sterilised 1kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.2; declared_moisture_used_for_estimate=true; pack_sizes_seen=1kg
royal-canin-mini-ageing-12-dog-dry-gr-gatoskilo,Royal Canin,Mini Ageing 12+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4844-royal-canin-mini-ageing-12-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Ageing 12+ 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Ageing 12+ 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg
royal-canin-mini-dental-care-dog-dry-gr-gatoskilo,Royal Canin,Mini Dental Care,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/12105-royal-canin-mini-dental-care-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Dental Care 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Dental Care 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.8; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-mini-dermacomfort-dog-dry-gr-gatoskilo,Royal Canin,Mini Dermacomfort,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/9519-royal-canin-mini-dermacomfort-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Dermacomfort 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Dermacomfort 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.4; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-mini-digestive-care-dog-dry-gr-gatoskilo,Royal Canin,Mini Digestive Care,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/9518-royal-canin-mini-digestive-care-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Digestive Care 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Digestive Care 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30.1; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-mini-exigent-dog-dry-gr-gatoskilo,Royal Canin,Mini Exigent,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/9440-royal-canin-mini-exigent-1kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Exigent 1kg - Gatoskilo.html,1kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|omega3_percent|omega6_percent|taurine_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Exigent 1kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33.2; declared_moisture_used_for_estimate=true; pack_sizes_seen=1kg
royal-canin-mini-puppy-dog-dry-gr-gatoskilo,Royal Canin,Mini Puppy,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4661-royal-canin-mini-puppy-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Puppy 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Puppy 2kg - Gatoskilo.html; pack_sizes_seen=2kg
royal-canin-mini-starter-dog-dry-gr-gatoskilo,Royal Canin,Mini Starter,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/18267-royal-canin-mini-starter-1kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Starter 1kg - Gatoskilo.html,1kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Starter 1kg - Gatoskilo.html; pack_sizes_seen=1kg
royal-canin-mini-urinary-care-dog-dry-gr-gatoskilo,Royal Canin,Mini Urinary Care,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/12104-royal-canin-mini-urinary-care-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Urinary Care 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Mini Urinary Care 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.5; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-pomeranian-adult-dog-dry-gr-gatoskilo,Royal Canin,Pomeranian Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/20916-royal-canin-pomeranian-adult-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pomeranian Adult 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pomeranian Adult 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41; default_moisture_percent=10; pack_sizes_seen=1.5kg
royal-canin-poodle-adult-dog-dry-gr-gatoskilo,Royal Canin,Poodle Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5135-royal-canin-poodle-adult-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Poodle Adult 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Poodle Adult 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33.7; default_moisture_percent=10; pack_sizes_seen=1.5kg
royal-canin-poodle-junior-dog-dry-gr-gatoskilo,Royal Canin,Poodle Junior,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5136-royal-canin-poodle-junior-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Poodle Junior 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Poodle Junior 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=29.5; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-pug-adult-dog-dry-gr-gatoskilo,Royal Canin,Pug Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5137-royal-canin-pug-adult-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pug Adult 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pug Adult 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.5; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-pug-junior-dog-dry-gr-gatoskilo,Royal Canin,Pug Junior,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5138-royal-canin-pug-junior-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pug Junior 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Pug Junior 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.4; default_moisture_percent=10; pack_sizes_seen=1.5kg
royal-canin-rottweiler-adult-dog-dry-gr-gatoskilo,Royal Canin,Rottweiler Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4690-royal-canin-rottweiler-adult-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Rottweiler Adult 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Rottweiler Adult 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.4; default_moisture_percent=10; pack_sizes_seen=12kg
