canonical_identity_key,rank,score,decision,dataset_file,formula_key,brand,display_name,species,format,source_priority,title_source_priority,missing_blockers,filled_core_fields,filled_mineral_fields,has_kcal,has_source
unica classe|unica class adult large sensitive tuna|dog|dry,1,21.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-large-sensitive-tuna-dog-dry-gr-document,Unica Classe,Unica Class Adult Large Sensitive Tuna,dog,dry,unknown,50,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica classe|unica class adult medium equilibrium lamb|dog|dry,1,25.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-medium-equilibrium-lamb-dog-dry-gr-document,Unica Classe,Unica Class Adult Medium Equilibrium Lamb,dog,dry,unknown,50,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
unica classe|unica class adult medium regular chicken|dog|dry,1,21.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-medium-regular-chicken-dog-dry-gr-document,Unica Classe,Unica Class Adult Medium Regular Chicken,dog,dry,unknown,50,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica classe|unica class adult medium sensitive tuna|dog|dry,1,25.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-medium-sensitive-tuna-dog-dry-gr-document,Unica Classe,Unica Class Adult Medium Sensitive Tuna,dog,dry,unknown,50,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
unica classe|unica class adult mini regular chicken|dog|dry,1,25.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-mini-regular-chicken-dog-dry-gr-document,Unica Classe,Unica Class Adult Mini Regular Chicken,dog,dry,unknown,50,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
unica classe|unica class adult mini sensitive tuna|dog|dry,1,21.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-mini-sensitive-tuna-dog-dry-gr-document,Unica Classe,Unica Class Adult Mini Sensitive Tuna,dog,dry,unknown,50,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica classe|unica class adult mini tonic salmon|dog|dry,1,21.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-adult-mini-tonic-salmon-dog-dry-gr-document,Unica Classe,Unica Class Adult Mini Tonic Salmon,dog,dry,unknown,50,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica classe|unica class puppy all breeds chicken|dog|dry,1,31.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-puppy-all-breeds-chicken-dog-dry-gr-document,Unica Classe,Unica Class Puppy All Breeds Chicken,dog,dry,unknown,50,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,2,no,no
unica classe|unica class puppy mini chicken|dog|dry,1,28.0,hold,data/imports/unica_classe_document_extract_v2.csv,unica-classe-unica-class-puppy-mini-chicken-dog-dry-gr-document,Unica Classe,Unica Class Puppy Mini Chicken,dog,dry,unknown,50,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,1,no,no
unica natura|unico indoor chicken|cat|dry,1,21.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-indoor-chicken-cat-dry-gr-document,Unica Natura,Unica Natura Unico Indoor Chicken,cat,dry,unknown,50,fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica natura|unico indoor lamb|cat|dry,1,17.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-indoor-lamb-cat-dry-gr-document,Unica Natura,Unica Natura Unico Indoor Lamb,cat,dry,unknown,50,ingredient_text|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
unica natura|unico indoor salmon|cat|dry,1,21.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-indoor-salmon-cat-dry-gr-document,Unica Natura,Unica Natura Unico Indoor Salmon,cat,dry,unknown,50,fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica natura|unico outdoor cod|cat|dry,1,17.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-outdoor-cod-cat-dry-gr-document,Unica Natura,Unica Natura Unico Outdoor Cod,cat,dry,unknown,50,ingredient_text|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
unica natura|unico outdoor duck|cat|dry,1,21.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-outdoor-duck-cat-dry-gr-document,Unica Natura,Unica Natura Unico Outdoor Duck,cat,dry,unknown,50,fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
unica natura|unico outdoor prosciutto|cat|dry,1,17.0,hold,data/imports/unica_natura_document_extract_v2.csv,unica-natura-unico-outdoor-prosciutto-cat-dry-gr-document,Unica Natura,Unica Natura Unico Outdoor Prosciutto,cat,dry,unknown,50,ingredient_text|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina cat chow|cat chow adult kοτοπουλο and γαλοπουλα|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-adult-kοτοπουλο-γαλοπουλα-cat-dry-gr,Purina Cat Chow,CAT CHOW® ADULT Kοτόπουλο & Γαλοπούλα,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina cat chow|cat chow feline 3in1|cat|dry,1,44.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-feline-3in1-cat-dry-gr,Purina Cat Chow,CAT CHOW® FELINE 3IN1,cat,dry,official,40,ingredient_text|kcal_per_100g_or_kcal_per_kg,4,0,no,yes
purina cat chow|cat chow hairball control|cat|dry,1,44.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-hairball-control-cat-dry-gr,Purina Cat Chow,CAT CHOW® HAIRBALL CONTROL,cat,dry,official,40,ingredient_text|kcal_per_100g_or_kcal_per_kg,4,0,no,yes
purina cat chow|cat chow kitten κοτοπουλο|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-kitten-κοτοπουλο-cat-dry-gr,Purina Cat Chow,CAT CHOW® KITTEN Κοτόπουλο,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina cat chow|cat chow sterilised γαλοπουλα|cat|dry,1,44.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-sterilised-γαλοπουλα-cat-dry-gr,Purina Cat Chow,CAT CHOW® STERILISED Γαλοπούλα,cat,dry,official,40,ingredient_text|kcal_per_100g_or_kcal_per_kg,4,0,no,yes
purina cat chow|cat chow sterilised κοτοπουλο|cat|dry,1,44.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-sterilised-κοτοπουλο-cat-dry-gr,Purina Cat Chow,CAT CHOW® STERILISED Κοτόπουλο,cat,dry,official,40,ingredient_text|kcal_per_100g_or_kcal_per_kg,4,0,no,yes
purina cat chow|cat chow urinary tract health|cat|dry,1,44.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-cat-chow-urinary-tract-health-cat-dry-gr,Purina Cat Chow,CAT CHOW® URINARY TRACT HEALTH,cat,dry,official,40,ingredient_text|kcal_per_100g_or_kcal_per_kg,4,0,no,yes
purina dog chow|chow adult large breed dog γαλοπουλα|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-chow-adult-large-breed-dog-γαλοπουλα-dog-dry-gr,Purina Dog Chow,CHOW® ADULT LARGE BREED Dog Γαλοπούλα,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina dog chow|chow mature senior dog κοτοπουλο|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-chow-mature-senior-dog-κοτοπουλο-dog-dry-gr,Purina Dog Chow,CHOW® MATURE SENIOR Dog Κοτόπουλο,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina dog chow|chow puppy κοτοπουλο|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-chow-puppy-κοτοπουλο-dog-dry-gr,Purina Dog Chow,CHOW® PUPPY Κοτόπουλο,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina dog chow|chow sensitive dog σολομος|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-chow-sensitive-dog-σολομος-dog-dry-gr,Purina Dog Chow,CHOW® SENSITIVE Dog Σολομος,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina dog chow|dog chow classic adult κοτοπουλο|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-dog-chow-classic-adult-κοτοπουλο-dog-dry-gr,Purina Dog Chow,DOG CHOW® CLASSIC Adult Κοτόπουλο,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan adult renal plus cat κοτοπουλο|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-adult-renal-plus-cat-κοτοπουλο-cat-dry-gr,Purina Pro Plan,PRO PLAN® Adult Renal plus Cat Κοτόπουλο,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan all sizes adult light sterilised κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-all-sizes-adult-light-sterilised-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® ALL SIZES ADULT LIGHT/STERILISED Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan all sizes adult perfromance κοτοπουλο|dog|unknown,1,32.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-all-sizes-adult-perfromance-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® ALL SIZES ADULT Perfromance Κοτόπουλο,dog,,official,40,format|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,1,0,no,yes
purina pro plan|pro plan large athletic adult everyday nutrition κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-athletic-adult-everyday-nutrition-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ATHLETIC ADULT Everyday Nutrition Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large athletic adult sensitive skin σολομος|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-athletic-adult-sensitive-skin-σολομος-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ATHLETIC ADULT Sensitive Skin Σολομός,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large athletic puppy healthy start κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-athletic-puppy-healthy-start-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ATHLETIC PUPPY Healthy Start Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large robust adult everyday nutrition κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-robust-adult-everyday-nutrition-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ROBUST ADULT Everyday Nutrition Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large robust adult sensitive digestion αρνι|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-robust-adult-sensitive-digestion-αρνι-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ROBUST ADULT Sensitive Digestion Αρνί,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large robust adult sensitive skin σολομος|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-robust-adult-sensitive-skin-σολομος-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ROBUST ADULT Sensitive Skin Σολομός,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large robust puppy healthy start κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-robust-puppy-healthy-start-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® LARGE ROBUST PUPPY Healthy Start Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan large starter κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-large-starter-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® Large Starter Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan light cat γαλοπουλα|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-light-cat-γαλοπουλα-cat-dry-gr,Purina Pro Plan,PRO PLAN® LIGHT Cat Γαλοπούλα,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium and large adult 7 plus sensitive skin σολομος|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-large-adult-7-sensitive-skin-σολομος-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM & LARGE ADULT 7+ Sensitive skin Σολομός,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium and large adult age defence 7 plus κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-large-adult-age-defence-7-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM & LARGE ADULT Age Defence 7+ Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium adult everyday nutrition κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-adult-everyday-nutrition-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM ADULT Everyday Nutrition Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium adult sensitive digestion αρνι|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-adult-sensitive-digestion-αρνι-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM ADULT Sensitive Digestion Αρνί,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium adult sensitive skin σολομος|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-adult-sensitive-skin-σολομος-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM ADULT Sensitive skin Σολομός,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan medium puppy healthy start κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-medium-puppy-healthy-start-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® MEDIUM PUPPY Healthy Start Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and medium starter κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-medium-starter-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® Small&Medium Starter Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini adult age defence 9 plus κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-adult-age-defence-9-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI ADULT Age Defence 9+ Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini adult everyday nutrition κοτοπουλο|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-adult-everyday-nutrition-κοτοπουλο-dog-dry-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI ADULT Everyday Nutrition Κοτόπουλο,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini adult light sterilised κοτοπουλο|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-adult-light-sterilised-κοτοπουλο-dog-dry-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI ADULT LIGHT/STERILISED Κοτόπουλο,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini adult sensitive digestion αρνι|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-adult-sensitive-digestion-αρνι-dog-unknown-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI ADULT Sensitive Digestion Αρνί,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini adult sensitive skin σολομος|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-adult-sensitive-skin-σολομος-dog-unknown-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI ADULT Sensitive skin Σολομός,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini puppy healthy start κοτοπουλο|dog|unknown,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-puppy-healthy-start-κοτοπουλο-dog-unknown-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI PUPPY Healthy Start Κοτόπουλο,dog,,official,40,format|kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan small and mini puppy sensitive skin σολομος|dog|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-small-mini-puppy-sensitive-skin-σολομος-dog-dry-gr,Purina Pro Plan,PRO PLAN® SMALL&MINI PUPPY Sensitive skin Σολομός,dog,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan sterilised μπακαλιαρος και πεστρορφα|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-sterilised-μπακαλιαρος-και-πεστρορφα-cat-dry-gr,Purina Pro Plan,PRO PLAN® STERILISED Μπακαλιάρος και Πέστρορφα,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan sterilised renal plus cat κουνελι|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-sterilised-renal-plus-cat-κουνελι-cat-dry-gr,Purina Pro Plan,PRO PLAN® STERILISED Renal Plus Cat Κουνέλι,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
purina pro plan|pro plan sterilised renal plus cat σολομος|cat|dry,1,48.0,hold,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-sterilised-renal-plus-cat-σολομος-cat-dry-gr,Purina Pro Plan,PRO PLAN® STERILISED Renal Plus Cat Σολομός,cat,dry,official,40,kcal_per_100g_or_kcal_per_kg,5,0,no,yes
