formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
leonardo-light-sterilised-cat-dry-gr-gatoskilo,Leonardo,Light / Sterilised,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28050-leonardo-light-sterilised-18kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Leonardo Light _ Sterilised 1.8kg - Gatoskilo.html,1.8kg|300gr|7.5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.8kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Leonardo Light _ Sterilised 1.8kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=31.2; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.8kg|300gr|7.5kg; duplicate_local_or_pack_rows_skipped=2
matisse-chicken-and-rice-cat-dry-gr-gatoskilo,Matisse,Chicken & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/13193-matisse-chicken-rice-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Chicken & Rice 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Chicken & Rice 10kg - Gatoskilo.html; pack_sizes_seen=10kg
matisse-chicken-and-turkey-cat-dry-gr-gatoskilo,Matisse,Chicken & Turkey,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/13199-matisse-chicken-turkey-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Chicken & Turkey 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Chicken & Turkey 10kg - Gatoskilo.html; pack_sizes_seen=10kg
matisse-kitten-cat-dry-gr-gatoskilo,Matisse,Kitten,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/13182-matisse-kitten-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Kitten 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Kitten 400gr - Gatoskilo.html; pack_sizes_seen=400gr
matisse-sterilised-cat-dry-gr-gatoskilo,Matisse,Sterilised,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/13187-matisse-sterilised-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Sterilised 10kg - Gatoskilo.html,10kg|400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Sterilised 10kg - Gatoskilo.html; pack_sizes_seen=10kg|400gr; duplicate_local_or_pack_rows_skipped=1
matisse-sterilised-salmon-cat-dry-gr-gatoskilo,Matisse,Sterilised Salmon,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/13189-matisse-sterilised-salmon-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Sterilised Salmon 1.5kg - Gatoskilo.html,1.5kg|10kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Matisse Sterilised Salmon 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg|10kg; duplicate_local_or_pack_rows_skipped=1
meowing-heads-paw-lickin-chicken-cat-dry-gr-gatoskilo,Meowing Heads,Paw Lickin Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/7812-meowing-heads-paw-lickin-chicken-4kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Meowing Heads Paw Lickin Chicken 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Meowing Heads Paw Lickin Chicken 4kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39; default_moisture_percent=10; pack_sizes_seen=4kg
meradog-essential-adult-beef-dog-dry-gr-gatoskilo,Meradog,Essential Adult Beef,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/25375-meradog-essential-adult-beef-125kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Meradog Essential Adult Beef 12.5kg - Gatoskilo.html,12.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Meradog Essential Adult Beef 12.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50; default_moisture_percent=10; pack_sizes_seen=12.5kg
monge-cat-adult-salmon-monoprotein-cat-dry-gr-gatoskilo,Monge,Cat Adult Salmon Monoprotein,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28470-monge-cat-adult-salmon-monoprotein-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Adult Salmon Monoprotein 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Adult Salmon Monoprotein 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg
monge-cat-sterilized-chicken-cat-dry-gr-gatoskilo,Monge,Cat Sterilized Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/18614-monge-cat-sterilized-chicken-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Sterilized Chicken 1.5kg - Gatoskilo.html,1.5kg|10kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|sodium_percent|magnesium_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Sterilized Chicken 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg|10kg; duplicate_local_or_pack_rows_skipped=1
monge-cat-sterilized-duck-monoprotein-cat-dry-gr-gatoskilo,Monge,Cat Sterilized Duck Monoprotein,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22590-monge-cat-sterilized-duck-monoprotein-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Sterilized Duck Monoprotein 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|sodium_percent|magnesium_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Monge Cat Sterilized Duck Monoprotein 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg
n-and-d-τropical-selection-pork-adult-med-maxi-dog-dry-gr-gatoskilo,N&D,Τropical Selection Pork Adult Med/Maxi,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/29053-nd-tropical-selection-pork-adult-med-maxi-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Τropical Selection Pork Adult Med_Maxi 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|dha_percent|epa_percent|glucosamine_mgkg|chondroitin_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Τropical Selection Pork Adult Med_Maxi 10kg - Gatoskilo.html; pack_sizes_seen=10kg
n-and-d-brown-grain-free-lamb-and-spirulina-adult-mini-dog-dry-gr-gatoskilo,N&D,Brown Grain Free Lamb & Spirulina Adult Mini,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/23373-nd-brown-grain-free-lamb-spirulina-adult-mini-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Brown Grain Free Lamb & Spirulina Adult Mini 2kg - Gatoskilo.html,2kg|5kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|glucosamine_mgkg|chondroitin_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Brown Grain Free Lamb & Spirulina Adult Mini 2kg - Gatoskilo.html; pack_sizes_seen=2kg|5kg; duplicate_local_or_pack_rows_skipped=1
n-and-d-low-grain-chicken-and-pomegranate-adult-med-maxi-dog-dry-gr-gatoskilo,N&D,Low Grain Chicken & Pomegranate Adult Med/Maxi,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/12893-nd-low-grain-chicken-pomegranate-adult-med-maxi-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Low Grain Chicken & Pomegranate Adult Med_Maxi 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|glucosamine_mgkg|chondroitin_mgkg|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Low Grain Chicken & Pomegranate Adult Med_Maxi 12kg - Gatoskilo.html; pack_sizes_seen=12kg
