priority_bucket,priority_score,formula_key,brand,formula_name,species,format,kcal_status,ash_status,mineral_status,feeding_guide_status,duplicate_status,duplicate_match_count,is_recommendable,data_source_url,review_reason
commit_after_kcal_review,77,pedigree-junior-mini-πουλερικα-and-λαχανικα-dog-dry-gr-gatoskilo,Pedigree,Junior Mini Πουλερικά & Λαχανικά,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25485-pedigree-junior-mini-poulerika-laxanika-500gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,purina-pro-plan-veterinary-diets-cat-nf-advanced-care-cat-dry-gr-gatoskilo,Purina Pro Plan,Veterinary Diets Cat NF Advanced Care,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18429-purina-pro-plan-veterinary-diets-cat-nf-advanced-care-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,purina-pro-plan-veterinary-diets-cat-nf-early-care-cat-dry-gr-gatoskilo,Purina Pro Plan,Veterinary Diets Cat NF Early Care,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18428-purina-pro-plan-veterinary-diets-cat-nf-early-care-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,reflex-plus-adult-sterilised-chicken-cat-dry-gr-gatoskilo,Reflex,Plus Adult Sterilised Chicken,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/8830-reflex-plus-adult-sterilised-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,reflex-plus-medium-large-adult-chicken-dog-dry-gr-gatoskilo,Reflex,Plus Medium / Large Adult Chicken,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30057-reflex-plus-medium-large-adult-chicken-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,reflex-plus-medium-large-light-and-sterilised-adult-lamb-dog-dry-gr-gatoskilo,Reflex,Plus Medium / Large Light & Sterilised Adult Lamb,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30206-reflex-plus-medium-large-light-sterilised-adult-lamb-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,reflex-plus-mini-small-adult-lamb-and-rice-dog-dry-gr-gatoskilo,Reflex,Plus Mini / Small Adult Lamb & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28919-reflex-plus-mini-small-adult-lamb-rice-8kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,royal-canin-kitten-sterilised-cat-dry-gr-gatoskilo,Royal Canin,Kitten Sterilised,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/2350-royal-canin-kitten-sterilised-35kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,royal-canin-vet-diet-cat-skin-and-coat-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Skin & Coat,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22326-royal-canin-vet-diet-cat-skin-coat-35kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,vet-expert-raw-paleo-adult-μini-beef-dog-dry-gr-gatoskilo,Vet Expert,Raw Paleo Adult Μini Beef,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27931-vet-expert-raw-paleo-adult-mini-beef-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,wellfed-instincat-baby-and-young-cat-dry-gr-gatoskilo,Wellfed,InstinCat Baby & Young,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30113-wellfed-instincat-baby-young-300gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,wellfed-instincat-chicken-and-salmon-cat-dry-gr-gatoskilo,Wellfed,InstinCat Chicken & Salmon,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30117-wellfed-instincat-chicken-salmon-300gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,whiskas-adult-γεμιστεσ-κροκετεσ-με-τονο-cat-dry-gr-gatoskilo,Whiskas,Adult Γεμιστές Κροκέτες με Τόνο,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/21537-whiskas-adult-gemistes-kroketes-me-tono-14kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,73,brekkies-cat-adult-special-care-urinary-cat-dry-gr-gatoskilo,Brekkies,Cat Adult Special Care Urinary,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/13432-brekkies-cat-adult-special-care-urinary-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,josera-fiesta-plus-dog-dry-gr-gatoskilo,Josera,Fiesta Plus,dog,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28570-josera-fiesta-plus-900gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,josera-josicat-crunchy-chicken-cat-dry-gr-gatoskilo,Josera,JosiCat Crunchy Chicken,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/28144-josera-josicat-crunchy-chicken-19kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,prochoice-pro-32-adult-sterilised-κοτοπουλο-and-ρυζι-cat-dry-gr-gatoskilo,ProChoice,Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι,cat,dry,estimated,missing,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/12033-prochoice-pro-32-adult-sterilised-kotopoulo-rizi-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|missing_ash|full_minerals|feeding_guide
commit_after_kcal_review,73,purina-pro-plan-veterinary-diets-cat-hp-hepatic-cat-dry-gr-gatoskilo,Purina Pro Plan,Veterinary Diets Cat HP Hepatic,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/10417-purina-pro-plan-veterinary-diets-cat-hp-hepatic-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,purina-pro-plan-veterinary-diets-small-dog-en-gastrointestinal-dog-dry-gr-gatoskilo,Purina Pro Plan,Veterinary Diets Small Dog EN Gastrointestinal,dog,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/29940-purina-pro-plan-veterinary-diets-small-dog-en-gastrointestinal-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,royal-canin-sterilised-7-cat-dry-gr-gatoskilo,Royal Canin,Sterilised +7,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5234-royal-canin-sterilised-7-400g.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,royal-canin-vet-diet-cat-gastrointestinal-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22330-royal-canin-vet-diet-cat-gastrointestinal-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,royal-canin-vet-diet-cat-gastrointestinal-moderate-calorie-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal Moderate Calorie,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22332-royal-canin-vet-diet-cat-gastrointestinal-moderate-calorie-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,73,royal-canin-vet-diet-cat-hepatic-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Hepatic,cat,dry,estimated,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22337-royal-canin-vet-diet-cat-hepatic-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_after_kcal_review,72,prince-ss-cat-sensitive-digest-cat-dry-gr-gatoskilo,Prince,ss Cat Sensitive Digest,cat,dry,estimated,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/21769-princess-cat-sensitive-digest-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_after_kcal_review,72,reflex-plus-maxi-junior-lamb-and-rice-dog-dry-gr-gatoskilo,Reflex,Plus Maxi Junior Lamb & Rice,dog,dry,estimated,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28920-reflex-plus-maxi-junior-lamb-rice-18kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_after_kcal_review,69,barking-heads-fat-dog-slim-chicken-dog-dry-gr-gatoskilo,Barking Heads,Fat Dog Slim Chicken,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25400-barking-heads-fat-dog-slim-chicken-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,barking-heads-little-paws-bowl-lickin-chicken-small-breed-dog-dry-gr-gatoskilo,Barking Heads,Little Paws Bowl Lickin' Chicken - Small Breed,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26054-barking-heads-little-paws-bowl-lickin-chicken-small-breed-6kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,bedog-vital-dog-dry-gr-gatoskilo,Bedog,Vital,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20948-bedog-vital-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,brekkies-cat-adult-complet-cat-dry-gr-gatoskilo,Brekkies,Cat Adult Complet,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/13427-brekkies-cat-adult-complet-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,brekkies-cat-adult-mix-beef-cat-dry-gr-gatoskilo,Brekkies,Cat Adult Mix Beef,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/13424-brekkies-cat-adult-mix-beef-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,brekkies-cat-adult-mix-fish-cat-dry-gr-gatoskilo,Brekkies,Cat Adult Mix Fish,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/13426-brekkies-cat-adult-mix-fish-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,cennamo-diamant-cat-star-sterilised-cat-dry-gr-gatoskilo,Cennamo,Diamant Cat Star Sterilised,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/28472-cennamo-diamant-cat-star-sterilised-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,enjoy-adult-cat-κοτοπουλο-cat-dry-gr-gatoskilo,Enjoy,Adult Cat Κοτόπουλο,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19498-enjoy-adult-cat-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,enjoy-adult-cat-multicolour-κοτοπουλο-cat-dry-gr-gatoskilo,Enjoy,Adult Cat Multicolour Κοτόπουλο,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19499-enjoy-adult-cat-multicolour-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,fish4dogs-finest-salmon-senior-small-dog-dry-gr-gatoskilo,Fish4Dogs,Finest Salmon Senior Small,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20683-fish4dogs-finest-salmon-senior-small-6kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,friskies-active-βοδινο-dog-dry-gr-gatoskilo,Friskies,Active Βοδινό,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/15519-friskies-active-vodino-9kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,friskies-balance-κοτοπουλο-and-λαχανικα-dog-dry-gr-gatoskilo,Friskies,Balance Κοτόπουλο & Λαχανικά,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10470-friskies-balance-kotopoulo-laxanika-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,friskies-mini-menu-βοδινο-dog-dry-gr-gatoskilo,Friskies,Mini Menu Βοδινό,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10480-friskies-mini-menu-vodino-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,friskies-mini-menu-κοτοπουλο-and-λαχανικα-dog-dry-gr-gatoskilo,Friskies,Mini Menu Κοτόπουλο & Λαχανικά,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10479-friskies-mini-menu-kotopoulo-laxanika-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,friskies-nutri-soft-βοδινο-dog-dry-gr-gatoskilo,Friskies,Nutri Soft Βοδινό,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10477-friskies-nutri-soft-vodino-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,meowing-heads-paw-lickin-chicken-cat-dry-gr-gatoskilo,Meowing Heads,Paw Lickin Chicken,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/7812-meowing-heads-paw-lickin-chicken-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,pedigree-adult-μοσχαρι-and-λαχανικα-dog-dry-gr-gatoskilo,Pedigree,Adult Μοσχάρι & Λαχανικά,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25482-pedigree-adult-mosxari-laxanika-14kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,pedigree-adult-mini-μοσχαρι-and-λαχανικα-dog-dry-gr-gatoskilo,Pedigree,Adult Mini Μοσχάρι & Λαχανικά,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25481-pedigree-adult-mini-mosxari-laxanika-14kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,pedigree-adult-mini-πουλερικα-and-λαχανικα-dog-dry-gr-gatoskilo,Pedigree,Adult Mini Πουλερικά & Λαχανικά,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25486-pedigree-adult-mini-poulerika-laxanika-500gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,prochoice-pro-33-adult-sterilised-σολομοσ-and-γαριδεσ-cat-dry-gr-gatoskilo,ProChoice,Pro 33 Adult Sterilised Σολομός & Γαρίδες,cat,dry,estimated,missing,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/12035-prochoice-pro-33-adult-sterilised-solomos-garides-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|missing_ash|partial_minerals|feeding_guide
commit_after_kcal_review,69,purina-pro-plan-delicate-digestion-sterilised-κοτοπουλο-cat-dry-gr-gatoskilo,Purina Pro Plan,Delicate Digestion Sterilised Κοτόπουλο,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10407-purina-pro-plan-delicate-digestion-sterilised-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,purina-pro-plan-renal-plus-sterilised-σολομοσ-cat-dry-gr-gatoskilo,Purina Pro Plan,Renal Plus Sterilised Σολομός,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10967-purina-pro-plan-renal-plus-sterilised-solomos-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-adult-cat-multicolour-chicken-cat-dry-gr-gatoskilo,Reflex,Adult Cat Multicolour Chicken,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19513-reflex-adult-cat-multicolour-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-adult-chicken-cat-dry-gr-gatoskilo,Reflex,Plus Adult Chicken,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/8823-reflex-plus-adult-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-adult-choosy-salmon-cat-dry-gr-gatoskilo,Reflex,Plus Adult Choosy Salmon,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10863-reflex-plus-adult-choosy-salmon-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-adult-lamb-cat-dry-gr-gatoskilo,Reflex,Plus Adult Lamb,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/8825-reflex-plus-adult-lamb-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-adult-salmon-cat-dry-gr-gatoskilo,Reflex,Plus Adult Salmon,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/8827-reflex-plus-adult-salmon-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-adult-sterilised-salmon-cat-dry-gr-gatoskilo,Reflex,Plus Adult Sterilised Salmon,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10862-reflex-plus-adult-sterilised-salmon-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-breed-pomeranian-adult-hypoallergenic-dog-dry-gr-gatoskilo,Reflex,Plus Breed Pomeranian Adult Hypoallergenic,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28912-reflex-plus-breed-pomeranian-adult-hypoallergenic-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-breed-pomeranian-puppy-hypoallergenic-dog-dry-gr-gatoskilo,Reflex,Plus Breed Pomeranian Puppy Hypoallergenic,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28834-reflex-plus-breed-pomeranian-puppy-hypoallergenic-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-breed-poodle-adult-hypoallergenic-dog-dry-gr-gatoskilo,Reflex,Plus Breed Poodle Adult Hypoallergenic,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28915-reflex-plus-breed-poodle-adult-hypoallergenic-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-breed-poodle-puppy-hypoallergenic-dog-dry-gr-gatoskilo,Reflex,Plus Breed Poodle Puppy Hypoallergenic,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28913-reflex-plus-breed-poodle-puppy-hypoallergenic-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-breed-yorkshire-terrier-adult-hypoallergenic-dog-dry-gr-gatoskilo,Reflex,Plus Breed Yorkshire Terrier Adult Hypoallergenic,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28918-reflex-plus-breed-yorkshire-terrier-adult-hypoallergenic-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-kitten-chicken-cat-dry-gr-gatoskilo,Reflex,Plus Kitten Chicken,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/8821-reflex-plus-kitten-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,reflex-plus-medium-large-junior-lamb-dog-dry-gr-gatoskilo,Reflex,Plus Medium / Large Junior Lamb,dog,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30055-reflex-plus-medium-large-junior-lamb-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-baby-cat-cat-dry-gr-gatoskilo,Royal Canin,Baby Cat,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/4765-royal-canin-baby-cat-400gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-dental-care-cat-dry-gr-gatoskilo,Royal Canin,Dental Care,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5257-royal-canin-dental-care-400g.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-fit-32-cat-dry-gr-gatoskilo,Royal Canin,Fit 32,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17651-royal-canin-fit-32-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-indoor-27-cat-dry-gr-gatoskilo,Royal Canin,Indoor 27,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5216-royal-canin-indoor-27-400g.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-kitten-cat-dry-gr-gatoskilo,Royal Canin,Kitten,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/4703-royal-canin-kitten-400gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-light-weight-care-cat-dry-gr-gatoskilo,Royal Canin,Light Weight Care,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5254-royal-canin-light-weight-care-400g.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-persian-adult-cat-dry-gr-gatoskilo,Royal Canin,Persian Adult,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5203-royal-canin-persian-adult-400g.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-sensible-cat-dry-gr-gatoskilo,Royal Canin,Sensible,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/2356-royal-canin-sensible-400gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
commit_after_kcal_review,69,royal-canin-sterilised-cat-dry-gr-gatoskilo,Royal Canin,Sterilised,cat,dry,estimated,label,missing,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17650-royal-canin-sterilised-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|missing_minerals|feeding_guide
